city,state,postcode,country,can_contact,sold_date,event_date,event_desc,num_tickets,estimated_price,is_international,region_category,sold_month,event_month,days_until_event,total_value
Gillieston Heights,NSW,2321,AU,Y,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Bligh Park,NSW,2756,AU,Y,2025-02-24,2025-04-17,Single Day Entry,4,50,False,Australia,2025-02,2025-04,52,200
Swanbourne,WA,6010,AU,N,2025-02-24,2025-04-22,Single Day Entry,4,50,False,Australia,2025-02,2025-04,57,200
Rydalmere,NSW,2116,AU,N,2025-02-24,2025-04-16,Single Day Entry,4,50,False,Australia,2025-02,2025-04,51,200
Rydalmere,NSW,2116,AU,N,2025-02-24,2025-04-16,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Portland,NSW,2847,AU,Y,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Ryde,NSW,2112,AU,N,2025-02-24,2025-04-12,Dino Adventures,3,25,False,Australia,2025-02,2025-04,47,75
Ryde,NSW,2112,AU,N,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Ryde,NSW,2112,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Tregear,NSW,2770,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Kurmond,NSW,2757,AU,Y,2025-02-24,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,52,50
Hinchinbrook,NSW,2168,AU,Y,2025-03-09,2025-04-12,Single Day Entry,2,50,False,Australia,2025-03,2025-04,34,100
Turrella,NSW,2205,AU,Y,2025-03-09,2025-04-17,Single Day Entry,1,50,False,Australia,2025-03,2025-04,39,50
Hong Kong,,0,HK,N,2025-03-09,2025-04-17,Dino Adventures,3,25,True,International,2025-03,2025-04,39,75
Hong Kong,,0,HK,N,2025-03-09,2025-04-17,Reserved Seating,4,50,True,International,2025-03,2025-04,39,200
Peakhurst,NSW,2210,AU,N,2025-03-09,2025-04-12,Single Day Entry,2,50,False,Australia,2025-03,2025-04,34,100
Roselands,NSW,2196,AU,Y,2025-03-09,2025-04-17,Single Day Entry,2,50,False,Australia,2025-03,2025-04,39,100
Elanora Heights,NSW,2101,AU,N,2025-02-24,2025-04-17,Single Day Entry,4,50,False,Australia,2025-02,2025-04,52,200
Fairfield West,NSW,2165,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Ettalong Beach,NSW,2257,AU,Y,2025-02-27,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,44,100
Ettalong Beach,NSW,2257,AU,Y,2025-02-27,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,44,200
Lethbridge Park,NSW,2770,AU,Y,2025-02-27,2025-04-20,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,52,35
Lethbridge Park,NSW,2770,AU,Y,2025-02-27,2025-04-20,After 4pm Entry,3,35,False,Australia,2025-02,2025-04,52,105
Lethbridge Park,NSW,2770,AU,Y,2025-02-27,2025-04-20,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,52,35
Lugarno,NSW,2210,AU,N,2025-02-27,2025-04-17,Reserved Seating,1,50,False,Australia,2025-02,2025-04,49,50
Lugarno,NSW,2210,AU,N,2025-02-27,2025-04-17,Reserved Seating,1,50,False,Australia,2025-02,2025-04,49,50
Holsworthy,NSW,2173,AU,Y,2025-02-24,2025-04-17,Dino Adventures,2,25,False,Australia,2025-02,2025-04,52,50
Holsworthy,NSW,2173,AU,Y,2025-02-24,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,52,100
Drummoyne,NSW,2047,AU,Y,2025-02-24,2025-04-16,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Drummoyne,NSW,2047,AU,Y,2025-02-24,2025-04-16,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Botany,NSW,2019,AU,Y,2025-02-24,2025-04-18,Reserved Seating,2,50,False,Australia,2025-02,2025-04,53,100
Kelso,NSW,2795,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Kelso,NSW,2795,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Budgewoi,NSW,2262,AU,N,2025-02-24,2025-04-17,Single Day Entry,3,50,False,Australia,2025-02,2025-04,52,150
Tahmoor,NSW,2573,AU,N,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Coogee,NSW,2034,AU,Y,2025-02-24,2025-04-16,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Loftus,NSW,2232,AU,N,2025-02-24,2025-04-16,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Loftus,NSW,2232,AU,N,2025-02-24,2025-04-16,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Banksia Beach,QLD,4507,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Banksia Beach,QLD,4507,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Kooringal,NSW,2650,AU,Y,2025-02-24,2025-04-12,Big Bush BBQ,4,20,False,Australia,2025-02,2025-04,47,80
Kooringal,NSW,2650,AU,Y,2025-02-24,2025-04-12,Dino Adventures,1,25,False,Australia,2025-02,2025-04,47,25
Kooringal,NSW,2650,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Kooringal,NSW,2650,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Balgownie,NSW,2519,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Balgownie,NSW,2519,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Bondi Junction,NSW,2022,AU,N,2025-02-24,2025-04-15,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,50,70
Bateau Bay,NSW,2261,AU,Y,2025-02-24,2025-04-15,Reserved Seating,2,50,False,Australia,2025-02,2025-04,50,100
Bateau Bay,NSW,2261,AU,Y,2025-02-24,2025-04-15,Reserved Seating,4,50,False,Australia,2025-02,2025-04,50,200
Avondale,NSW,2530,AU,Y,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Avondale,NSW,2530,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Harrington Park,NSW,2567,AU,Y,2025-02-24,2025-04-22,Single Day Entry,4,50,False,Australia,2025-02,2025-04,57,200
Heathcote,NSW,2233,AU,N,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Mount Lewis,NSW,2190,AU,Y,2025-02-24,2025-04-18,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,53,70
Mount Lewis,NSW,2190,AU,Y,2025-02-24,2025-04-18,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,53,35
Summer Hill,NSW,2130,AU,Y,2025-02-24,2025-04-22,Single Day Entry,6,50,False,Australia,2025-02,2025-04,57,300
Summer Hill,NSW,2130,AU,Y,2025-02-24,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,57,50
Luddenham,NSW,2745,AU,Y,2025-02-24,2025-04-17,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,52,70
Bateau Bay,NSW,2261,AU,N,2025-02-24,2025-04-22,Single Day Entry,4,50,False,Australia,2025-02,2025-04,57,200
Denham Court,NSW,2565,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Denham Court,NSW,2565,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Greenfield Park,NSW,2176,AU,N,2025-02-24,2025-04-17,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,52,70
Charlestown,NSW,2290,AU,N,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Bexley,NSW,2207,AU,N,2025-02-24,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,52,100
Kellyville,NSW,2155,AU,N,2025-02-24,2025-04-18,Reserved Seating,6,50,False,Australia,2025-02,2025-04,53,300
Kellyville,NSW,2155,AU,N,2025-02-24,2025-04-23,Donation,6,10,False,Australia,2025-02,2025-04,58,60
Beverly Hills,NSW,2209,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Kensington,NSW,2033,AU,Y,2025-02-24,2025-04-14,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,49,70
Kensington,NSW,2033,AU,Y,2025-02-24,2025-04-14,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,49,35
Bexley,NSW,2207,AU,Y,2025-02-24,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,57,50
Quakers Hill,NSW,2763,AU,Y,2025-02-24,2025-04-18,Reserved Seating,1,50,False,Australia,2025-02,2025-04,53,50
Quakers Hill,NSW,2763,AU,Y,2025-02-24,2025-04-18,Reserved Seating,4,50,False,Australia,2025-02,2025-04,53,200
Willoughby,NSW,2068,AU,Y,2025-02-24,2025-04-17,Single Day Entry,4,50,False,Australia,2025-02,2025-04,52,200
Kingsford,NSW,2032,AU,Y,2025-02-24,2025-04-16,Single Day Entry,2,50,False,Australia,2025-02,2025-04,51,100
Dural,NSW,2158,AU,N,2025-02-24,2025-04-22,Single Day Entry,4,50,False,Australia,2025-02,2025-04,57,200
Springfield,NSW,2250,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Rhodes,NSW,2138,AU,N,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Rhodes,NSW,2138,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Northmead,NSW,2152,AU,Y,2025-02-24,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,52,100
Gillieston Heights,NSW,2321,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Engadine,NSW,2233,AU,N,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Engadine,NSW,2233,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Chatswood,NSW,2067,AU,Y,2025-02-24,2025-04-19,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,54,70
Chatswood,NSW,2067,AU,Y,2025-02-24,2025-04-19,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,54,35
Chatswood,NSW,2067,AU,Y,2025-02-24,2025-04-19,After 4pm Entry,3,35,False,Australia,2025-02,2025-04,54,105
Eschol Park,NSW,2558,AU,Y,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
St Georges Basin,NSW,2540,AU,N,2025-02-24,2025-04-12,Single Day Entry,5,50,False,Australia,2025-02,2025-04,47,250
Leppington,NSW,2179,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Lismore,NSW,2480,AU,Y,2025-02-24,2025-04-15,Reserved Seating,2,50,False,Australia,2025-02,2025-04,50,100
Colo Vale,NSW,2575,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Elizabeth Hills,NSW,2171,AU,Y,2025-02-24,2025-04-17,Single Day Entry,3,50,False,Australia,2025-02,2025-04,52,150
St Ives Chase,NSW,2075,AU,N,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Pimpama,QLD,4209,AU,Y,2025-02-24,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,57,50
Pimpama,QLD,4209,AU,Y,2025-02-24,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,57,50
The Ponds,NSW,2769,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
The Ponds,NSW,2769,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Beverly Hills,NSW,2209,AU,N,2025-02-24,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,52,50
Beverly Hills,NSW,2209,AU,N,2025-02-24,2025-04-17,Single Day Entry,4,50,False,Australia,2025-02,2025-04,52,200
Airds,NSW,2560,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Airds,NSW,2560,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Airds,NSW,2560,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Parramatta,NSW,2150,AU,Y,2025-02-24,2025-04-19,After 4pm Entry,8,35,False,Australia,2025-02,2025-04,54,280
Lilyfield,NSW,2040,AU,Y,2025-02-24,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,58,15
Lilyfield,NSW,2040,AU,Y,2025-02-24,2025-04-12,Dino Adventures,3,25,False,Australia,2025-02,2025-04,47,75
Lilyfield,NSW,2040,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Lilyfield,NSW,2040,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Beaumont Hills,NSW,2155,AU,Y,2025-02-24,2025-04-16,Single Day Entry,4,50,False,Australia,2025-02,2025-04,51,200
Baulkham Hills,NSW,2153,AU,Y,2025-02-24,2025-04-17,Single Day Entry,4,50,False,Australia,2025-02,2025-04,52,200
nan,,,,N,2025-02-24,2025-04-18,Reserved Seating,2,50,True,International,2025-02,2025-04,53,100
Nowra,NSW,2541,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Nowra,NSW,2541,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Nowra,NSW,2541,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Galston,NSW,2159,AU,N,2025-02-24,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,52,50
Cranbourne,VIC,3977,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Earlwood,NSW,2206,AU,N,2025-02-24,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,57,50
nan,,,,N,2025-02-24,2025-04-12,Single Day Entry,1,50,True,International,2025-02,2025-04,47,50
Dharruk,NSW,2770,AU,N,2025-02-24,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,52,100
nan,,,,N,2025-02-24,2025-04-15,Reserved Seating,4,50,True,International,2025-02,2025-04,50,200
Macleod,VIC,3085,AU,N,2025-02-24,2025-04-18,Reserved Seating,1,50,False,Australia,2025-02,2025-04,53,50
Macleod,VIC,3085,AU,N,2025-02-24,2025-04-18,Reserved Seating,2,50,False,Australia,2025-02,2025-04,53,100
Thornleigh,NSW,2120,AU,N,2025-02-24,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,58,15
Thornleigh,NSW,2120,AU,N,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Thornleigh,NSW,2120,AU,N,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Lakehaven,NSW,2263,AU,Y,2025-02-24,2025-04-17,Single Day Entry,2,50,False,Australia,2025-02,2025-04,52,100
Malabar,NSW,2036,AU,N,2025-02-24,2025-04-19,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,54,35
Malabar,NSW,2036,AU,N,2025-02-24,2025-04-19,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,54,35
Maryland,NSW,2287,AU,N,2025-02-24,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,52,50
Maryland,NSW,2287,AU,N,2025-02-24,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,52,50
Erskineville,NSW,2043,AU,N,2025-02-24,2025-04-12,Dino Adventures,2,25,False,Australia,2025-02,2025-04,47,50
Erskineville,NSW,2043,AU,N,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Mona Vale,NSW,2103,AU,N,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Penrith,NSW,2750,AU,N,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Austral,NSW,2179,AU,Y,2025-02-24,2025-04-16,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
Epping,NSW,2121,AU,N,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Weston,ACT,2611,AU,Y,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Bradbury,NSW,2560,AU,Y,2025-02-24,2025-04-16,Reserved Seating,4,50,False,Australia,2025-02,2025-04,51,200
Kellyville,NSW,2155,AU,N,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Cherrybrook,NSW,2126,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Gordon,NSW,2072,AU,N,2025-02-24,2025-04-16,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,51,70
Riverwood,NSW,2220,AU,Y,2025-02-24,2025-04-12,Big Bush BBQ,2,20,False,Australia,2025-02,2025-04,47,40
Riverwood,NSW,2220,AU,Y,2025-02-24,2025-04-12,Bianco - The Viewing,2,25,False,Australia,2025-02,2025-04,47,50
Riverwood,NSW,2220,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Concord West,NSW,2138,AU,N,2025-02-24,2025-04-14,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,49,70
Concord West,NSW,2138,AU,N,2025-02-24,2025-04-14,After 4pm Entry,4,35,False,Australia,2025-02,2025-04,49,140
Cronulla,NSW,2230,AU,Y,2025-02-24,2025-04-18,Reserved Seating,2,50,False,Australia,2025-02,2025-04,53,100
Kings Park,NSW,2148,AU,Y,2025-02-24,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,47,200
Maroubra,NSW,2035,AU,Y,2025-02-24,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,47,50
Maroubra,NSW,2035,AU,Y,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
Avalon Beach,NSW,2107,AU,N,2025-02-24,2025-04-14,After 4pm Entry,1,35,False,Australia,2025-02,2025-04,49,35
Avalon Beach,NSW,2107,AU,N,2025-02-24,2025-04-14,After 4pm Entry,2,35,False,Australia,2025-02,2025-04,49,70
Mount Morgan,QLD,4714,AU,N,2025-02-24,2025-04-18,Reserved Seating,3,50,False,Australia,2025-02,2025-04,53,150
Mount Morgan,QLD,4714,AU,N,2025-02-24,2025-04-23,Donation,1,10,False,Australia,2025-02,2025-04,58,10
Surry Hills,NSW,2010,AU,N,2025-02-24,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,47,100
East Ryde,NSW,2113,AU,N,2025-02-24,2025-04-17,Dino Adventures,4,25,False,Australia,2025-02,2025-04,52,100
East Ryde,NSW,2113,AU,N,2025-02-24,2025-04-17,Reserved Seating,4,50,False,Australia,2025-02,2025-04,52,200
nan,,,,N,2025-02-24,2025-04-18,Single Day Entry,1,50,True,International,2025-02,2025-04,53,50
Marrickville,NSW,2204,AU,Y,2025-02-24,2025-04-16,Single Day Entry,1,50,False,Australia,2025-02,2025-04,51,50
nan,,,,N,2025-02-24,2025-04-12,Single Day Entry,3,50,True,International,2025-02,2025-04,47,150
nan,,,,N,2025-02-24,2025-04-12,Single Day Entry,1,50,True,International,2025-02,2025-04,47,50
Gosford,NSW,2250,AU,Y,2025-02-24,2025-04-22,Single Day Entry,4,50,False,Australia,2025-02,2025-04,57,200
Umina Beach,NSW,2257,AU,N,2025-02-24,2025-04-16,Reserved Seating,2,50,False,Australia,2025-02,2025-04,51,100
Umina Beach,NSW,2257,AU,N,2025-02-24,2025-04-16,Reserved Seating,1,50,False,Australia,2025-02,2025-04,51,50
Lakehaven,NSW,2263,AU,Y,2025-02-24,2025-04-16,Reserved Seating,1,50,False,Australia,2025-02,2025-04,51,50
Lakehaven,NSW,2263,AU,Y,2025-02-24,2025-04-16,Reserved Seating,1,50,False,Australia,2025-02,2025-04,51,50
Petersham (Nsw),NSW,2049,AU,N,2025-02-24,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,52,50
Petersham (Nsw),NSW,2049,AU,N,2025-02-24,2025-04-17,Single Day Entry,1,50,False,Australia,2025-02,2025-04,52,50
Spring Farm,NSW,2570,AU,N,2025-02-24,2025-04-22,Single Day Entry,2,50,False,Australia,2025-02,2025-04,57,100
Spring Farm,NSW,2570,AU,N,2025-02-24,2025-04-22,Single Day Entry,1,50,False,Australia,2025-02,2025-04,57,50
Macquarie Park,NSW,2113,AU,Y,2025-02-25,2025-04-12,Single Day Entry,1,50,False,Australia,2025-02,2025-04,46,50
Macquarie Park,NSW,2113,AU,Y,2025-02-26,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,45,100
Schofields,NSW,2762,AU,Y,2025-02-27,2025-04-12,Dino Adventures,4,25,False,Australia,2025-02,2025-04,44,100
Schofields,NSW,2762,AU,Y,2025-02-28,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,43,200
Leppington,NSW,2179,AU,Y,2025-03-01,2025-04-18,Reserved Seating,2,50,False,Australia,2025-03,2025-04,48,100
Baulkham Hills,NSW,2153,AU,Y,2025-03-02,2025-04-12,Single Day Entry,2,50,False,Australia,2025-03,2025-04,41,100
Baulkham Hills,NSW,2153,AU,Y,2025-03-03,2025-04-12,Single Day Entry,1,50,False,Australia,2025-03,2025-04,40,50
Lake Cathie,NSW,2445,AU,Y,2025-03-04,2025-04-16,Single Day Entry,2,50,False,Australia,2025-03,2025-04,43,100
Cessnock,NSW,2325,AU,N,2025-03-05,2025-04-12,Single Day Entry,2,50,False,Australia,2025-03,2025-04,38,100
Brighton-Le-Sands,NSW,2216,AU,N,2025-03-06,2025-04-16,Single Day Entry,1,50,False,Australia,2025-03,2025-04,41,50
Bateau Bay,NSW,2261,AU,Y,2025-03-07,2025-04-16,Dino Adventures,4,25,False,Australia,2025-03,2025-04,40,100
Bateau Bay,NSW,2261,AU,Y,2025-03-08,2025-04-16,Single Day Entry,4,50,False,Australia,2025-03,2025-04,39,200
Leura,NSW,2780,AU,N,2025-03-09,2025-04-17,Reserved Seating,2,50,False,Australia,2025-03,2025-04,39,100
Leura,NSW,2780,AU,N,2025-02-24,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-02,2025-04,58,15
nan,,,,N,2025-02-24,2025-04-16,Single Day Entry,1,50,True,International,2025-02,2025-04,51,50
Tahmoor,NSW,2573,AU,Y,2025-02-24,2025-04-17,Single Day Entry,3,50,False,Australia,2025-02,2025-04,52,150
Gillieston Heights,NSW,2321,AU,Y,2025-02-25,2025-04-22,Single Day Entry,4,50,False,Australia,2025-02,2025-04,56,200
Rooty Hill,NSW,2766,AU,Y,2025-02-26,2025-04-12,Single Day Entry,4,50,False,Australia,2025-02,2025-04,45,200
Killara,NSW,2071,AU,Y,2025-02-27,2025-04-12,Single Day Entry,2,50,False,Australia,2025-02,2025-04,44,100
St Clair,NSW,2759,AU,Y,2025-02-28,2025-04-18,Reserved Seating,2,50,False,Australia,2025-02,2025-04,49,100
nan,,,,N,2025-03-01,2025-04-16,Single Day Entry,1,50,True,International,2025-03,2025-04,46,50
nan,,,,N,2025-03-02,2025-04-16,Single Day Entry,1,50,True,International,2025-03,2025-04,45,50
Morisset,NSW,2264,AU,Y,2025-03-03,2025-04-11,Dino Adventures,1,25,False,Australia,2025-03,2025-04,39,25
Morisset,NSW,2264,AU,Y,2025-03-04,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,38,50
Manly Vale,NSW,2093,AU,Y,2025-03-05,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,37,50
Manly Vale,NSW,2093,AU,Y,2025-03-06,2025-04-11,Single Day Entry,2,50,False,Australia,2025-03,2025-04,36,100
Rooty Hill,NSW,2766,AU,Y,2025-03-07,2025-04-11,Single Day Entry,4,50,False,Australia,2025-03,2025-04,35,200
Rooty Hill,NSW,2766,AU,Y,2025-03-08,2025-04-11,Single Day Entry,4,50,False,Australia,2025-03,2025-04,34,200
Blue Haven,NSW,2262,AU,N,2025-03-09,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,33,50
Leumeah,NSW,2560,AU,N,2025-03-10,2025-04-11,Single Day Entry,4,50,False,Australia,2025-03,2025-04,32,200
Dharruk,NSW,2770,AU,Y,2025-03-11,2025-04-11,Single Day Entry,4,50,False,Australia,2025-03,2025-04,31,200
Leichhardt,NSW,2040,AU,N,2025-03-12,2025-04-11,Single Day Entry,2,50,False,Australia,2025-03,2025-04,30,100
Nyngan,NSW,2825,AU,Y,2025-03-13,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,29,50
Nyngan,NSW,2825,AU,Y,2025-03-14,2025-04-23,Give & Gather Bag,1,15,False,Australia,2025-03,2025-04,40,15
Gledswood Hills,NSW,2558,AU,Y,2025-03-15,2025-04-11,Single Day Entry,4,50,False,Australia,2025-03,2025-04,27,200
Oakdale,NSW,2570,AU,Y,2025-03-16,2025-04-11,Single Day Entry,4,50,False,Australia,2025-03,2025-04,26,200
Penrith,NSW,2759,AU,Y,2025-03-17,2025-04-11,Single Day Entry,1,50,False,Australia,2025-03,2025-04,25,50
Penrith,NSW,2759,AU,Y,2025-03-18,2025-04-11,Single Day Entry,2,50,False,Australia,2025-03,2025-04,24,100
Emu Heights,NSW,2750,AU,N,2025-02-24,2025-04-11,Single Day Entry,2,50,False,Australia,2025-02,2025-04,46,100
